participantcode,participantlabel,payoff_final,sessionlabel,location,task,treatment,id_in_group,round,role,correct,cheat,whistle,group_id,role_group,output_employees,output_firm,surplus_firm,winning_firm,payoff,cheaters,whistlers,payoff_total,payoff_game,belief_cheat,total_cheaters,belief_whistle,total_whistlers,payoff_beliefs,morality_manager,morality_employee,morality_public,firm_loyalty,payoff_judgements,risk,payoff_risk,svo,payoff_svo,age,study,gender
x145m6jb,PC13,8.6999998,Session 22,1,1,0,2,2,employee,6,0,0,1,firm,12,24,240,0,180,1,1,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,1,3,public,6,0,0,4,public,0,0,0,0,100,1,0,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,2,4,employee,6,0,0,2,firm,12,24,240,0,180,1,2,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,1,5,public,6,0,0,4,public,0,0,0,0,100,1,4,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,2,6,employee,6,0,1,3,firm,12,24,240,0,155,1,3,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,1,7,public,6,0,0,4,public,0,0,0,0,100,1,3,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,2,8,employee,6,0,1,1,firm,12,24,240,0,180,1,2,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,1,9,public,6,0,0,4,public,0,0,0,0,100,1,2,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,2,10,employee,6,0,0,2,firm,12,24,240,0,180,1,1,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,1,11,public,6,0,0,4,public,0,0,0,0,100,1,2,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x145m6jb,PC13,8.6999998,Session 22,1,1,0,2,12,employee,6,0,1,3,firm,12,24,240,0,180,1,2,865,560,17,11,15,23,0,-1,0,-2,-2,40,1,180,36.630001,85,18,0,1
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,5,1,public,6,0,0,4,public,0,0,0,0,120,0,1,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,2,2,employee,6,0,0,3,firm,12,24,240,0,180,0,1,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,5,3,public,6,0,0,4,public,0,0,0,0,120,0,4,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,2,4,employee,6,0,1,1,firm,12,24,240,0,180,0,4,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,5,5,public,6,0,0,4,public,0,0,0,0,120,0,2,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,2,6,employee,6,0,1,2,firm,12,24,240,0,180,0,2,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,5,7,public,6,0,0,4,public,0,0,0,0,120,0,2,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,2,8,employee,6,0,0,3,firm,12,24,240,0,180,0,2,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,5,9,public,6,0,0,4,public,0,0,0,0,120,0,2,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,2,10,employee,6,0,0,1,firm,12,24,240,0,180,0,2,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,5,11,public,6,0,0,4,public,0,0,0,0,120,0,2,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x2gcedjb,PC06,9.8000002,Session 09,0,1,0,2,12,employee,6,0,0,2,firm,12,24,240,0,180,0,2,980,600,12,0,20,26,0,0,0,-1,-1,20,3,260,37.48,100,21,3,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,2,1,public,6,0,0,4,public,0,0,0,0,120,0,1,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,3,2,employee,6,0,0,1,firm,12,24,240,0,180,1,1,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,2,3,public,6,0,0,4,public,0,0,0,0,100,1,2,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,3,4,employee,6,0,0,2,firm,12,12,120,0,150,0,2,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,2,5,public,6,0,0,4,public,0,0,0,0,120,0,2,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,3,6,employee,6,0,0,3,firm,12,24,240,0,180,1,2,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,2,7,public,6,0,0,4,public,0,0,0,0,120,0,1,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,3,8,employee,6,0,0,1,firm,12,24,240,0,180,2,1,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,2,9,public,6,0,0,4,public,0,0,0,0,120,0,2,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,3,10,employee,6,0,0,2,firm,12,12,120,0,150,0,1,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,2,11,public,6,0,0,4,public,0,0,0,0,120,0,1,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x5l87owd,PC15,7.9000001,Session 28,1,1,0,3,12,employee,6,0,0,3,firm,12,24,240,0,180,1,1,785,550,18,6,36,17,0,1,1,1,1,10,0,140,-7.8200002,85,25,0,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,4,1,public,0,0,0,4,public,0,0,0,0,140,0,2,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,3,2,employee,6,0,0,2,firm,12,24,180,0,165,1,1,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,4,3,public,0,0,0,4,public,0,0,0,0,100,2,2,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,3,4,employee,6,0,0,3,firm,12,24,180,0,165,1,1,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,4,5,public,0,0,0,4,public,0,0,0,0,120,1,1,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,3,6,employee,5,0,1,1,firm,11,22,165,0,141,1,1,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,4,7,public,0,0,0,4,public,0,0,0,0,140,0,0,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,3,8,employee,6,0,0,2,firm,12,24,360,1,210,1,0,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,4,9,public,0,0,0,4,public,0,0,0,0,120,1,2,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,3,10,employee,6,0,0,3,firm,12,24,180,0,165,0,1,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,4,11,public,0,0,0,4,public,0,0,0,0,140,0,1,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
x7zgv4dq,PC05,8.8000002,Session 07,0,0,1,3,12,employee,6,0,0,1,firm,12,24,360,1,210,1,1,880,615,8,9,14,13,40,-1,0,-1,1,40,2,100,27.709999,85,20,1,0
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,2,1,employee,6,0,0,3,firm,12,12,90,0,143,0,2,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,5,2,public,6,0,0,4,public,0,0,0,0,100,1,1,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,2,3,employee,6,0,0,1,firm,12,24,360,1,210,0,1,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,5,4,public,6,0,0,4,public,0,0,0,0,120,0,2,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,2,5,employee,6,0,0,2,firm,12,24,360,1,210,0,2,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,5,6,public,6,0,0,4,public,0,0,0,0,120,0,1,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,2,7,employee,6,0,0,3,firm,12,24,180,0,165,0,2,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,5,8,public,6,0,0,4,public,0,0,0,0,120,0,1,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,2,9,employee,6,0,0,1,firm,12,24,360,1,210,2,1,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,5,10,public,6,0,0,4,public,0,0,0,0,120,0,1,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,2,11,employee,6,0,0,2,firm,12,24,180,0,165,0,1,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xgchjaj1,PC06,9.3999996,Session 20,0,1,2,5,12,public,6,0,0,4,public,0,0,0,0,80,2,0,935,575,3,5,3,15,20,-2,0,-2,2,20,2,220,37.48,100,23,0,1
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,3,1,employee,6,0,0,3,firm,12,12,90,0,143,0,2,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,6,2,public,0,0,0,4,public,0,0,0,0,120,1,1,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,3,3,employee,6,0,0,1,firm,12,24,180,0,165,2,2,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,6,4,public,0,0,0,4,public,0,0,0,0,120,1,1,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,3,5,employee,6,0,0,2,firm,12,24,180,0,165,1,1,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,6,6,public,0,0,0,4,public,0,0,0,0,120,1,1,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,3,7,employee,6,0,0,3,firm,12,24,180,0,165,0,0,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,6,8,public,0,0,0,4,public,0,0,0,0,120,1,0,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,3,9,employee,6,0,1,1,firm,12,24,180,0,165,1,2,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,6,10,public,0,0,0,4,public,0,0,0,0,140,0,1,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,3,11,employee,6,0,0,2,firm,12,24,360,1,210,0,1,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlfgvqhy,PC06,8.1000004,Session 07,0,0,1,6,12,public,0,0,0,4,public,0,0,0,0,120,1,1,805,615,6,9,15,13,40,-1,1,-1,1,30,1,120,25.809999,0,20,3,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,3,1,employee,6,0,0,2,firm,12,24,360,1,210,1,1,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,4,2,public,6,0,0,4,public,0,0,0,0,100,1,2,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,3,3,employee,6,0,1,3,firm,12,24,360,1,210,0,2,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,4,4,public,6,0,0,4,public,0,0,0,0,120,0,1,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,3,5,employee,6,0,0,1,firm,12,24,360,1,210,0,3,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,4,6,public,6,0,0,4,public,0,0,0,0,100,1,2,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,3,7,employee,6,0,0,2,firm,11,22,165,0,161,0,1,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,4,8,public,6,0,0,4,public,0,0,0,0,120,0,1,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,3,9,employee,6,0,0,3,firm,12,24,180,0,165,0,1,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,4,10,public,6,0,0,4,public,0,0,0,0,120,0,1,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,3,11,employee,6,0,0,1,firm,12,24,180,0,165,0,3,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpdeu12,PC06,9.5,Session 18,0,1,2,4,12,public,6,0,0,4,public,0,0,0,0,120,0,0,950,615,15,3,50,18,0,0,0,-2,1,30,2,220,34.880001,85,28,0,0
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,5,1,public,6,0,0,4,public,0,0,0,0,120,0,2,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,2,2,employee,6,0,0,3,firm,12,24,180,0,165,1,1,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,5,3,public,6,0,0,4,public,0,0,0,0,80,2,1,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,2,4,employee,6,0,0,1,firm,12,24,180,0,165,1,0,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,5,5,public,6,0,0,4,public,0,0,0,0,100,1,1,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,2,6,employee,6,0,0,2,firm,12,24,360,1,210,2,1,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,5,7,public,6,0,0,4,public,0,0,0,0,100,1,1,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,2,8,employee,6,0,0,3,firm,12,24,180,0,165,1,0,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,5,9,public,6,0,0,4,public,0,0,0,0,80,2,2,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,2,10,employee,6,0,0,1,firm,12,24,180,0,165,1,1,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,5,11,public,6,0,0,4,public,0,0,0,0,100,1,1,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xlpkb1zv,PC06,7.1999998,Session 17,0,1,2,2,12,employee,6,0,0,2,firm,12,12,90,0,143,1,0,723,488,12,14,12,11,40,-1,0,-1,2,30,3,80,26.870001,85,19,0,1
xntikbyd,PC12,8,Session 21,1,1,1,2,1,employee,6,0,0,1,firm,12,12,90,0,143,0,1,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,1,2,public,6,0,0,4,public,0,0,0,0,100,1,1,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,2,3,employee,6,0,0,2,firm,12,24,180,0,165,0,1,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,1,4,public,6,0,0,4,public,0,0,0,0,80,2,2,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,2,5,employee,6,0,1,3,firm,12,24,180,0,165,0,2,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,1,6,public,6,0,0,4,public,0,0,0,0,120,0,2,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,2,7,employee,6,0,0,1,firm,12,24,180,0,165,0,1,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,1,8,public,6,0,0,4,public,0,0,0,0,120,0,2,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,2,9,employee,6,0,0,2,firm,12,24,180,0,165,0,2,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,1,10,public,6,0,0,4,public,0,0,0,0,120,0,2,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,2,11,employee,6,0,0,3,firm,12,24,360,1,210,1,1,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xntikbyd,PC12,8,Session 21,1,1,1,1,12,public,6,0,0,4,public,0,0,0,0,120,0,2,800,575,12,4,35,19,0,-1,0,-1,1,20,1,120,18.15,85,19,1,0
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,4,1,public,0,0,0,4,public,0,0,0,0,140,0,1,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,3,2,employee,6,0,1,2,firm,12,12,120,0,150,1,1,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,4,3,public,0,0,0,4,public,0,0,0,0,120,1,1,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,3,4,employee,6,0,0,3,firm,12,24,240,0,180,0,1,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,4,5,public,0,0,0,4,public,0,0,0,0,140,0,0,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,3,6,employee,6,0,0,1,firm,12,24,240,0,180,0,0,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,4,7,public,0,0,0,4,public,0,0,0,0,140,0,2,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,3,8,employee,6,0,0,2,firm,12,24,240,0,180,0,1,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,4,9,public,0,0,0,4,public,0,0,0,0,140,0,0,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,3,10,employee,6,0,0,3,firm,12,24,240,0,180,0,0,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,4,11,public,0,0,0,4,public,0,0,0,0,140,0,1,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xnwemq6b,PC06,8.8999996,Session 08,0,0,0,3,12,employee,6,0,0,1,firm,12,24,240,0,180,0,2,891,620,5,2,10,10,40,-1,-1,-1,1,20,1,120,35.509998,91,30,1,1
xo2i569z,PC14,7.8000002,Session 16,0,1,1,2,1,employee,6,0,1,1,firm,12,24,360,1,210,0,1,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,1,2,public,6,0,0,4,public,0,0,0,0,80,2,3,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,2,3,employee,6,0,1,2,firm,12,24,180,0,140,1,1,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,1,4,public,6,0,0,4,public,0,0,0,0,80,2,2,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,2,5,employee,6,0,0,3,firm,12,24,360,1,210,1,0,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,1,6,public,6,0,0,4,public,0,0,0,0,120,0,2,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,2,7,employee,6,0,0,1,firm,12,24,360,1,210,1,0,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,1,8,public,6,0,0,4,public,0,0,0,0,100,1,1,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,2,9,employee,6,0,0,2,firm,12,12,90,0,143,0,1,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,1,10,public,6,0,0,4,public,0,0,0,0,100,1,1,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,2,11,employee,6,0,1,3,firm,11,22,330,1,203,1,3,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xo2i569z,PC14,7.8000002,Session 16,0,1,1,1,12,public,6,0,0,4,public,0,0,0,0,120,0,1,783,543,3,10,2,16,0,-1,1,-1,2,20,1,120,32.91,100,28,1,0
xrn3sr1l,PC15,7.6999998,Session 12,0,1,0,6,1,public,6,0,0,4,public,0,0,0,0,120,0,2,770,540,4,0,69,18,0,-1,-1,-2,1,30,2,100,36.119999,100,20,0,0
xrn3sr1l,PC15,7.6999998,Session 12,0,1,0,3,2,employee,6,0,1,3,firm,12,24,240,0,180,0,1,770,540,4,0,69,18,0,-1,-1,-2,1,30,2,100,36.119999,100,20,0,0
xrn3sr1l,PC15,7.6999998,Session 12,0,1,0,6,3,public,6,0,0,4,public,0,0,0,0,120,0,3,770,540,4,0,69,18,0,-1,-1,-2,1,30,2,100,36.119999,100,20,0,0
